cik,name,name_clean,ticker,gvkey,sic,name_source
0000070145,NATIONAL FUEL GAS CO,national fuel gas,NFG,7733,4924.0,crosswalk
0000070318,TENET HEALTHCARE CORP,tenet healthcare,THC,7750,8062.0,crosswalk
0000070487,NATIONAL RESEARCH CORP,national research,NRCIA,65587,7389.0,crosswalk
0000070502,NATIONAL RURAL UTIL COOP CP,national rural util coop cp,,7769,6159.0,crosswalk
0000070858,BANK OF AMERICA CORP,bank of america,BAC,7647,6020.0,crosswalk
0000070866,NCR VOYIX CORP,ncr voyix,NCR,7648,7372.0,crosswalk
0000071180,NEVADA POWER CO,nevada power,,145270,4911.0,crosswalk
0000071508,ENTERGY NEW ORLEANS,entergy new orleans,EYNO,7851,4931.0,crosswalk
0000071557,NUVERA COMMUNICATIONS INC,nuvera communications,NULM,7863,4813.0,crosswalk
0000071691,NEW YORK TIMES CO  -CL A,new york times co cl a,NYT,7866,2711.0,crosswalk
0000071829,NPK INTERNATIONAL INC,npk international,NR,7882,7359.0,crosswalk
0000072162,NL INDUSTRIES,nl industries,NL,7658,3562.0,crosswalk
0000072205,NOBILITY HOMES INC,nobility homes,NOBH,7911,2451.0,crosswalk
0000072331,NORDSON CORP,nordson,NDSN,7921,3569.0,crosswalk
0000072333,NORDSTROM INC,nordstrom,JWN,7922,5651.0,crosswalk
0000072444,VAXART INC,vaxart,BOTA,33114,2836.0,crosswalk
0000072573,MOVADO GROUP INC,movado,MOV,7951,3873.0,crosswalk
0000072633,NORTH EUROPEAN OIL RTY TR,north european oil rty tr,NRT,7959,6792.0,crosswalk
0000072741,EVERSOURCE ENERGY,eversource energy,NU,7970,4931.0,crosswalk
0000072903,XCEL ENERGY INC,xcel energy,XEL,7977,4931.0,crosswalk
0000072909,NORTHERN STATES POWER/WI,northern states powerwi,,7978,4931.0,crosswalk
0000072971,WELLS FARGO & CO,wells fargo,WFC,8007,6020.0,crosswalk
0000073020,Northwest Natural Gas Co,northwest natural gas,NWN,,4924.0,ticker_map
0000073124,NORTHERN TRUST CORP,northern trust,NTRS,7982,6020.0,crosswalk
0000073290,BIOMERICA INC,biomerica,BMRA,7662,2835.0,crosswalk
0000073309,NUCOR CORP,nucor,NUE,8030,3312.0,crosswalk
0000073756,OCEANEERING INTERNATIONAL,oceaneering international,OII,8079,1389.0,crosswalk
0000073960,OHIO EDISON CO,ohio edison,OE,107682,4911.0,crosswalk
0000073986,OHIO POWER,ohio power,,8102,4911.0,crosswalk
0000074046,OIL DRI CORP AMERICA,oil dri corp america,ODC,8105,3290.0,crosswalk
0000074145,OKLAHOMA GAS & ELECTRIC CO,oklahoma gas electric,,115687,4911.0,crosswalk
0000074208,UDR INC,udr,UDR,10894,6798.0,crosswalk
0000074260,OLD REPUBLIC INTL CORP,old republic intl,ORI,14828,6331.0,crosswalk
0000074303,OLIN CORP,olin,OLN,8123,2810.0,crosswalk
0000075208,OVERSEAS SHIPHOLDING GROUP,overseas shipholding,OSG,8210,4412.0,crosswalk
0000075252,ACCENDRA HEALTH INC,accendra health,OMI,8213,5047.0,crosswalk
0000075288,OXFORD INDUSTRIES INC,oxford industries,OXM,8219,2300.0,crosswalk
0000075362,PACCAR INC,paccar,PCAR,8253,3711.0,crosswalk
0000075488,PACIFIC GAS & ELECTRIC CO,pacific gas electric,PCG,65092,4931.0,crosswalk
0000075594,PACIFICORP,pacificorp,,8290,4911.0,crosswalk
0000075677,PACKAGING CORP OF AMERICA,packaging corp of america,PKG,128978,2650.0,crosswalk
0000076267,PARK AEROSPACE CORP,park aerospace,PKE,8348,3672.0,crosswalk
0000076282,PARK OHIO HOLDINGS CORP,park ohio,PKOH,8350,5072.0,crosswalk
0000076334,PARKER-HANNIFIN CORP,parkerhannifin,PH,8358,3490.0,crosswalk
0000076605,PATRICK INDUSTRIES INC,patrick industries,PATK,8386,3714.0,crosswalk
0000077360,PENTAIR PLC,pentair,PNR,8463,3561.0,crosswalk
0000077476,PEPSICO INC,pepsico,PEP,8479,2080.0,crosswalk
0000077543,TUTOR PERINI CORP,tutor perini,TPC,8486,1600.0,crosswalk
0000078003,PFIZER INC,pfizer,PFE,8530,2834.0,crosswalk
0000078100,PECO ENERGY CO,peco energy,,145347,4931.0,crosswalk
0000078128,ESSENTIAL UTILITIES INC,essential utilities,WTR,8542,4941.0,crosswalk
0000078239,PVH CORP,pvh,PVH,8551,2300.0,crosswalk
0000078460,PIEDMONT NATURAL GAS CO,piedmont natural gas,PNY,8577,4924.0,crosswalk
0000078749,AGILYSYS INC,agilysys,AGYS,8599,7372.0,crosswalk
0000078814,PITNEY BOWES INC,pitney bowes,PBI,8606,3579.0,crosswalk
0000078890,BRINKS CO,brinks,BCO,28590,7381.0,crosswalk
0000079282,BROWN & BROWN INC,brown brown,BRO,15417,6411.0,crosswalk
0000079661,PORTSMOUTH SQUARE INC,portsmouth square,PRSI,22549,7011.0,crosswalk
0000079732,POTOMAC ELECTRIC POWER CO,potomac electric power,POM,155277,4911.0,crosswalk
0000079879,PPG INDUSTRIES INC,ppg industries,PPG,8247,2851.0,crosswalk
0000080035,PREFORMED LINE PRODUCTS CO,preformed line products,PLPC,19305,3640.0,crosswalk
0000080172,NATIONAL PRESTO INDS INC,national presto inds,NPK,7762,3480.0,crosswalk
0000080420,POWELL INDUSTRIES INC,powell industries,POWL,8699,3613.0,crosswalk
0000080424,PROCTER & GAMBLE CO,procter gamble,PG,8762,2840.0,crosswalk
0000080661,PROGRESSIVE CORP-OHIO,progressive corpohio,PGR,13341,6331.0,crosswalk
0000081018,PUBLIC SERVICE CO OF COLO,public service co of colo,,66591,4931.0,crosswalk
0000081020,DUKE ENERGY INDIANA INC,duke energy indiana,,15448,4911.0,crosswalk
0000081023,PUBLIC SERVICE CO OF NEW MEX,public service co of new mex,,156818,4931.0,crosswalk
0000081027,PUBLIC SERVICE CO OF OKLA,public service co of okla,,8809,4911.0,crosswalk
0000081033,PUBLIC SERVICE ELEC & GAS CO,public service elec gas,PEGPR,12749,4931.0,crosswalk
0000081061,PUBLIX SUPER MARKETS INC,publix super markets,,8815,5411.0,crosswalk
0000081100,PUGET SOUND ENERGY INC,puget sound energy,,156819,4931.0,crosswalk
0000081362,QUAKER HOUGHTON,quaker houghton,KWR,8850,2990.0,crosswalk
0000081955,RAND CAPITAL CORP,rand capital,RAND,19605,6797.0,crosswalk
0000082020,U S LIME & MINERALS,u s lime minerals,USLM,8947,1400.0,crosswalk
0000082473,INNSUITES HOSPITALITY TR,innsuites hospitality tr,IHT,8987,6798.0,crosswalk
0000082811,REGAL REXNORD CORP,regal rexnord,RBC,9016,3621.0,crosswalk
0000083246,HSBC USA INC,hsbc usa,HUSI,9061,6020.0,crosswalk
0000083350,RESERVE PETROLEUM CO,reserve petroleum,RSRV,22962,1311.0,crosswalk
0000084112,RISK(GEORGE) INDUSTRIES INC,riskgeorge industries,RSKIA,9154,3669.0,crosswalk
0000084129,RITE AID CORP,rite aid,RAD,9155,5912.0,crosswalk
0000084246,RLI CORP,rli,RLI,13342,6331.0,crosswalk
0000084748,ROGERS CORP,rogers,ROG,9216,3672.0,crosswalk
0000084839,ROLLINS INC,rollins,ROL,9225,7340.0,crosswalk
0000085535,Royal Gold Inc,royal gold,RGLD,,6795.0,ticker_map
0000085961,RYDER SYSTEM INC,ryder system,R,9299,7510.0,crosswalk
0000086115,SAFEGUARD SCIENTIFICS INC,safeguard scientifics,SFE,9355,6799.0,crosswalk
0000086312,TRAVELERS COS INC,travelers cos,TRV,62689,6331.0,crosswalk
0000086521,SAN DIEGO GAS & ELECTRIC CO,san diego gas electric,SDO,65090,4931.0,crosswalk
0000087050,NEONODE INC,neonode,NEON,178153,3663.0,crosswalk
0000087347,SLB LTD,slb,SLB,9465,1389.0,crosswalk
0000088000,HORIZON KINETICS HLDING CORP,horizon kinetics hlding,SLGD,9521,6282.0,crosswalk
0000088121,SEABOARD CORP,seaboard,SEB,9538,9997.0,crosswalk
0000088205,SPX TECHNOLOGIES INC,spx technologies,SPW,5087,3585.0,crosswalk
0000088941,SEMTECH CORP,semtech,SMTC,9599,3674.0,crosswalk
0000088948,SENECA FOODS CORP,seneca foods,SENEA,8582,2033.0,crosswalk
0000089089,SERVICE CORP INTERNATIONAL,service corp international,SCI,9611,7200.0,crosswalk
0000089140,SERVOTRONICS INC,servotronics,SVT,9619,3621.0,crosswalk
0000089439,MUELLER INDUSTRIES,mueller industries,MLI,15343,3350.0,crosswalk
0000089800,SHERWIN-WILLIAMS CO,sherwinwilliams,SHW,9667,2851.0,crosswalk
0000090144,SIERRA PACIFIC POWER CO,sierra pacific power,,9691,4931.0,crosswalk
0000090498,SIMMONS FIRST NATL CP  -CL A,simmons first natl cp cl a,SFNC,19355,6020.0,crosswalk
0000090896,CHAMPION HOMES INC,champion homes,SKY,33652,2451.0,crosswalk
0000091142,SMITH (A.O.),smith ao,AOS,9771,3630.0,crosswalk
0000091419,SMUCKER (JM) CO,smucker jm,SJM,9777,2033.0,crosswalk
0000091440,SNAP-ON INC,snapon,SNA,9778,3420.0,crosswalk
0000091576,KEYCORP,keycorp,KEY,9783,6020.0,crosswalk
0000091668,SOLITRON DEVICES INC,solitron devices,SODI,9799,3674.0,crosswalk
0000091767,SONOCO PRODUCTS CO,sonoco products,SON,9815,2650.0,crosswalk
0000091882,SOUTH CAROLINA ELEC & GAS CO,south carolina elec gas,SCG,9828,4931.0,crosswalk
0000092103,SOUTHERN CALIFORNIA EDISON,southern california edison,SCE,14912,4911.0,crosswalk
0000092108,SOUTHERN CALIFORNIA GAS CO,southern california gas,SOCG,9848,4924.0,crosswalk
0000092116,GOLDEN STATE WATER CO,golden state water,,147222,4941.0,crosswalk
0000092122,SOUTHERN CO,southern,SO,9850,4911.0,crosswalk
0000092230,TRUIST FINANCIAL CORP,truist financial,BBT,11856,6020.0,crosswalk
0000092380,SOUTHWEST AIRLINES,southwest airlines,LUV,9882,4512.0,crosswalk
0000092416,Southwest Gas Corp,southwest gas,SWX,,4923.0,ticker_map
0000092487,SOUTHWESTERN ELECTRIC PWR CO,southwestern electric pwr,,9902,4911.0,crosswalk
0000092521,SOUTHWESTERN PUBLIC SVC CO,southwestern public svc,,9906,4911.0,crosswalk
0000093314,VOLITIONRX LTD,volitionrx,VNRX,10761,2835.0,crosswalk
0000093389,STANDARD MOTOR PRODS,standard motor prods,SMP,10000,3690.0,crosswalk
0000093410,CHEVRON CORP,chevron,CVX,2991,2911.0,crosswalk
0000093556,STANLEY BLACK & DECKER INC,stanley black decker,SWK,10016,3540.0,crosswalk
0000093751,STATE STREET CORP,state street,STT,10035,6282.0,crosswalk
0000094049,STEPAN CO,stepan,SCL,10056,2840.0,crosswalk
0000094344,STEWART INFORMATION SERVICES,stewart information services,STC,10086,6361.0,crosswalk
0000094845,LEVI STRAUSS & CO,levi strauss,,16476,2300.0,crosswalk
0000095029,STURM RUGER & CO INC,sturm ruger,RGR,10124,3480.0,crosswalk
0000095552,SUPERIOR INDUSTRIES INTL,superior industries intl,SUP,10195,3714.0,crosswalk
0000095574,SUPERIOR GROUP OF COS INC,superior group of cos,SGC,10198,2300.0,crosswalk
0000095953,ASCENT INDUSTRIES CO,ascent industries,SYNL,10236,3317.0,crosswalk
0000096021,SYSCO CORP,sysco,SYY,10247,5140.0,crosswalk
0000096223,JEFFERIES FINANCIAL GRP INC,jefferies financial grp,LUK,6682,6211.0,crosswalk
0000096271,TAMPA ELECTRIC CO,tampa electric,,10327,4931.0,crosswalk
0000096536,TAYLOR DEVICES INC,taylor devices,TAYD,10349,3569.0,crosswalk
0000096793,SUNLINK HEALTH SYSTEMS INC,sunlink health systems,SSY,10380,5912.0,crosswalk
0000096869,TEJON RANCH CO,tejon ranch,TRC,10390,100.0,crosswalk
0000096885,TEL-INSTRUMENT ELECTRONICS,telinstrument electronics,TIK,22761,3825.0,crosswalk
0000096943,TELEFLEX INC,teleflex,TFX,10407,3841.0,crosswalk
0000097134,TENNANT CO,tennant,TNC,10441,3580.0,crosswalk
0000097210,TERADYNE INC,teradyne,TER,10453,3825.0,crosswalk
0000097216,TEREX CORP,terex,TEX,7991,3530.0,crosswalk
0000097476,TEXAS INSTRUMENTS INC,texas instruments,TXN,10499,3674.0,crosswalk
0000097745,THERMO FISHER SCIENTIFIC INC,thermo fisher scientific,TMO,10530,3826.0,crosswalk
0000098222,TIDEWATER INC,tidewater,TDW,10565,4400.0,crosswalk
0000098362,TIMKEN CO,timken,TKR,10581,3562.0,crosswalk
0000098677,TOOTSIE ROLL INDUSTRIES INC,tootsie roll industries,TR,10609,2060.0,crosswalk
0000099106,TRANS-LUX CORP,translux,TNLX,10658,3990.0,crosswalk
0000099250,TRANSCONTINENTAL GAS PIPE LN,transcontinental gas pipe ln,,10678,4922.0,crosswalk
0000099302,TRANSCAT INC,transcat,TRNS,10685,8734.0,crosswalk
0000099780,TRINITY INDUSTRIES INC,trinity industries,TRN,10735,3743.0,crosswalk
0000100122,TUCSON ELECTRIC POWER CO,tucson electric power,,66624,4911.0,crosswalk
0000100378,TWIN DISC INC,twin disc,TWIN,10777,3560.0,crosswalk
0000100493,TYSON FOODS INC  -CL A,tyson foods inc cl a,TSN,10793,2011.0,crosswalk
0000100517,UNITED AIRLINES HOLDINGS INC,united airlines,UAL,10795,4512.0,crosswalk
0000100591,ARGAN INC,argan,AGX,8832,8711.0,crosswalk
0000100726,UNIFI INC,unifi,UFI,10839,2200.0,crosswalk
0000100790,UNION CARBIDE CORP,union carbide,,10857,2860.0,crosswalk
0000100826,UNION ELECTRIC CO,union electric,UEP,116304,4911.0,crosswalk
0000100885,UNION PACIFIC CORP,union pacific,UNP,10867,4011.0,crosswalk
0000101199,UNITED FIRE GROUP INC,united fire,UFCS,17252,6331.0,crosswalk
0000101295,UNITED-GUARDIAN INC,unitedguardian,UG,10902,2834.0,crosswalk
0000101382,UMB FINANCIAL CORP,umb financial,UMBF,10916,6020.0,crosswalk
0000101538,U S ANTIMONY CORP,u s antimony,UAMY,10930,3330.0,crosswalk
0000101594,US ENERGY CORP,us energy,USEG,10938,1311.0,crosswalk
0000101778,MARATHON OIL CORP,marathon oil,MRO,7017,1311.0,crosswalk
0000101829,RTX CORP,rtx,UTX,10983,3724.0,crosswalk
0000101984,UNIVERSAL ELECTRONICS INC,universal electronics,UEIC,27828,3651.0,crosswalk
0000102037,UNIVERSAL CORP/VA,universal corpva,UVV,11017,5150.0,crosswalk
0000102109,UNIVERSAL SAFETY PRDUCTS INC,universal safety prducts,UUU,11027,3669.0,crosswalk
0000102212,UNIVEST FINANCIAL CORP,univest financial,UVSP,19817,6020.0,crosswalk
0000102729,VALMONT INDUSTRIES INC,valmont industries,VMI,11094,3440.0,crosswalk
0000102752,VSE CORP,vse,VSEC,11065,4581.0,crosswalk
0000103145,VEECO INSTRUMENTS INC,veeco instruments,VECO,11124,3559.0,crosswalk
0000103379,VF CORP,vf,VFC,11060,2300.0,crosswalk
0000103595,VILLAGE SUPER MARKET  -CL A,village super market cl a,VLGEA,11178,5411.0,crosswalk
0000103682,VIRGINIA ELECTRIC & POWER CO,virginia electric power,VEL,11188,4911.0,crosswalk
0000103730,VISHAY INTERTECHNOLOGY INC,vishay intertechnology,VSH,11191,3670.0,crosswalk
0000104169,WALMART INC,walmart,WMT,11259,5331.0,crosswalk
0000104889,GRAHAM HOLDINGS CO,graham,WPO,11300,8200.0,crosswalk
0000104894,ELME COMMUNITIES,elme communities,WRE,11301,6798.0,crosswalk
0000104918,AVISTA CORP,avista,AVA,11304,4931.0,crosswalk
0000105016,WATSCO INC,watsco,WSO,11313,5070.0,crosswalk
0000105132,WD-40 CO,wd40,WDFC,11234,2890.0,crosswalk
0000105319,WW INTERNATIONAL INC,ww international,WTW,145308,7200.0,crosswalk
0000105418,WEIS MARKETS INC,weis markets,WMK,11343,5411.0,crosswalk
0000105634,EMCOR GROUP INC,emcor,EME,6223,1731.0,crosswalk
0000105744,NEW CONCEPT ENERGY INC,new concept energy,GBR,11372,6512.0,crosswalk
0000105770,WEST PHARMACEUTICAL SVSC INC,west pharmaceutical svsc,WST,11376,3060.0,crosswalk
0000106040,WESTERN DIGITAL CORP,western digital,WDC,11399,3572.0,crosswalk
0000106532,WEYCO GROUP INC,weyco,WEYS,11455,5130.0,crosswalk
0000106535,WEYERHAEUSER CO,weyerhaeuser,WY,11456,2400.0,crosswalk
0000106640,WHIRLPOOL CORP,whirlpool,WHR,11465,3630.0,crosswalk
0000107140,WILEY (JOHN) & SONS  -CL A,wiley john sons cl a,JWA,11499,2721.0,crosswalk
0000107263,WILLIAMS COS INC,williams cos,WMB,11506,4922.0,crosswalk
0000107687,WINNEBAGO INDUSTRIES,winnebago industries,WGO,11537,3790.0,crosswalk
0000107815,WISCONSIN ELECTRIC POWER CO,wisconsin electric power,WELPP,13353,4931.0,crosswalk
0000107832,WISCONSIN POWER & LIGHT,wisconsin power light,WISLI,14580,4931.0,crosswalk
0000107833,WISCONSIN PUBLIC SERVICE CP,wisconsin public service cp,,65095,4931.0,crosswalk
0000108312,WOODWARD INC,woodward,WWD,11580,3720.0,crosswalk
0000108385,WORLD ACCEPTANCE CORP/DE,world acceptance corpde,WRLD,24725,6141.0,crosswalk
0000108516,WORTHINGTON ENTERPRISES INC,worthington enterprises,WOR,11600,3390.0,crosswalk
0000108772,Xerox Corp,xerox,XRX,,7389.0,ticker_map
0000108985,YORK WATER CO,york water,YORW,11657,4941.0,crosswalk
0000109177,SPECTRUM BRND HLDG INC,spectrum brnd hldg,HRG,11670,3634.0,crosswalk
0000109198,TJX COS INC (THE),tjx cos inc the,TJX,11672,5651.0,crosswalk
0000109380,ZIONS BANCORPORATION NA,zions bancorporation na,ZION,11687,6020.0,crosswalk
0000109563,APPLIED INDUSTRIAL TECH INC,applied industrial tech,AIT,2101,5080.0,crosswalk
0000109657,GT BIOPHARMA INC,gt biopharma,OXIS,3691,2834.0,crosswalk
0000110019,NORTHWEST PIPELINE CORP,northwest pipeline,,7994,4922.0,crosswalk
0000110471,WOLVERINE WORLD WIDE,wolverine world wide,WWW,11566,3140.0,crosswalk
0000110621,RPM INTERNATIONAL INC,rpm international,RPM,8902,2890.0,crosswalk
0000200406,JOHNSON & JOHNSON,johnson johnson,JNJ,6266,2834.0,crosswalk
0000201533,CONSUMERS ENERGY CO,consumers energy,CMS,13948,4931.0,crosswalk
0000202058,L3HARRIS TECHNOLOGIES INC,l3harris technologies,HRS,5492,3812.0,crosswalk
0000202584,SYSTEM ENERGY RESOURCES INC,system energy resources,,7365,4911.0,crosswalk
0000202947,CAPITAL PROPERTIES INC,capital properties,CPI,2735,6519.0,crosswalk
0000203596,WESBANCO INC,wesbanco,WSBC,17151,6020.0,crosswalk
0000205402,GRAYBAR ELECTRIC CO INC,graybar electric,,5288,5063.0,crosswalk
0000215466,COEUR MINING INC,coeur mining,CDE,3153,1040.0,crosswalk
0000216085,HAVERTY FURNITURE,haverty furniture,HVT,5523,5712.0,crosswalk
0000216228,ITT INC,itt,ITT,5860,3561.0,crosswalk
0000217346,TEXTRON INC,textron,TXT,10519,3721.0,crosswalk
0000230557,SELECTIVE INS GROUP INC,selective ins,SIGI,17115,6331.0,crosswalk
0000275053,NATURES SUNSHINE PRODS INC,natures sunshine prods,NATR,7799,2834.0,crosswalk
0000275880,PARSONS CORP,parsons,,35158,7370.0,crosswalk
0000276720,PURE CYCLE CORP,pure cycle,PYCO,8826,6552.0,crosswalk
0000277135,GRAINGER (W W) INC,grainger w w,GWW,5256,5000.0,crosswalk
0000277509,FEDERAL SIGNAL CORP,federal signal,FSS,4608,3711.0,crosswalk
0000277638,DAVEY TREE EXPERT CO,davey tree expert,,3801,700.0,crosswalk
0000277948,CSX CORP,csx,CSX,2574,4011.0,crosswalk
0000278165,OMNIQ CORP,omniq,LRMK,155894,7370.0,crosswalk
0000278166,CAVCO INDUSTRIES INC,cavco industries,CVCO,2820,2452.0,crosswalk
0000310142,SENSIENT TECHNOLOGIES CORP,sensient technologies,SXT,11012,2860.0,crosswalk
0000310158,MERCK & CO INC,merck,MRK,7257,2834.0,crosswalk
0000310354,STANDEX INTERNATIONAL CORP,standex international,SXI,10008,3670.0,crosswalk
0000310522,FEDERAL NATIONAL MORTGA ASSN,federal national mortga assn,FNMA,4601,6111.0,crosswalk
0000310764,STRYKER CORP,stryker,SYK,10115,3841.0,crosswalk
0000311094,WESTAMERICA BANCORPORATION,westamerica bancorporation,WABC,14253,6020.0,crosswalk
0000312257,INNOVATIVE FOOD HOLDINGS,innovative food,IVFH,264393,5140.0,crosswalk
0000313143,HAEMONETICS CORP,haemonetics,HAE,24021,3841.0,crosswalk
0000313364,MESA ROYALTY TRUST,mesa royalty trust,MTR,7277,6792.0,crosswalk
0000313616,DANAHER CORP,danaher,DHR,3735,3826.0,crosswalk
0000313927,CHURCH & DWIGHT INC,church dwight,CHD,3026,2840.0,crosswalk
0000314203,MCEWEN INC,mcewen,USGL,9728,1040.0,crosswalk
0000314227,TOMI ENVIRONMENTAL SOLUTINS,tomi environmental solutins,,180146,3559.0,crosswalk
0000314489,FIRST BUSEY CORP,first busey,BUSE,18329,6020.0,crosswalk
0000314808,VALARIS LIMITED,valaris limited,ESV,2270,1381.0,crosswalk
0000315131,Panhandle Oil & Gas Inc,panhandle oil gas,PHX,,1311.0,ticker_map
0000315189,DEERE & CO,deere,DE,3835,3523.0,crosswalk
0000315213,ROBERT HALF INC,robert half,RHI,2312,7363.0,crosswalk
0000315256,PUBLIC SERVICE CO/N H,public service con h,,8806,4911.0,crosswalk
0000315293,AON PLC,aon,AOC,3221,6411.0,crosswalk
0000315374,HURCO COS INC,hurco cos,HURC,5788,3541.0,crosswalk
0000315545,PROVECTUS BIOPHARMACEUTICALS,provectus biopharmaceuticals,PVCT,9330,2834.0,crosswalk
0000315709,INTL BANCSHARES CORP,intl bancshares,IBOC,22086,6020.0,crosswalk
0000315852,RANGE RESOURCES CORP,range resources,RRC,6788,1311.0,crosswalk
0000315958,CREDITRISKMONITOR.COM INC,creditriskmonitorcom,CRMZ,7841,7323.0,crosswalk
0000316253,ENZO BIOCHEM INC,enzo biochem,ENZ,4418,3826.0,crosswalk
0000316709,SCHWAB (CHARLES) CORP,schwab charles,SCHW,13988,6282.0,crosswalk
0000317187,PPL ELECTRIC UTILITIES CORP,ppl electric utilities,PPL,145348,4911.0,crosswalk
0000317540,COCA COLA CONSOLIDATED INC,coca cola consolidated,COKE,3138,2086.0,crosswalk
0000317788,DIGITAL TURBINE INC,digital turbine,MNDL,9551,7372.0,crosswalk
0000318154,AMGEN INC,amgen,AMGN,1602,2836.0,crosswalk
0000318299,SPARTA COMMERCIAL SERVIC INC,sparta commercial servic,SRCO,40564,7371.0,crosswalk
0000318300,PEOPLES BANCORP INC/OH,peoples bancorp incoh,PEBO,17106,6020.0,crosswalk
0000318306,ABEONA THERAPEUTICS INC,abeona therapeutics,ACCP,12713,2836.0,crosswalk
0000318673,SECURITY NATL FINL CP  -CL A,security natl finl cp cl a,SNFCA,17180,6311.0,crosswalk
0000318833,TEAM INC,team,TISI,10353,8734.0,crosswalk
0000319201,KLA CORP,kla,KLAC,6304,3827.0,crosswalk
0000319458,ENSERVCO CORP,enservco,ASPN,185323,1389.0,crosswalk
0000319654,PERMIAN BASIN ROYALTY TRUST,permian basin royalty trust,PBT,8493,6792.0,crosswalk
0000319655,SAN JUAN BASIN ROYALTY TR,san juan basin royalty tr,SJT,9393,6792.0,crosswalk
0000319687,UNITED AIRLINES INC,united airlines,CAL,10484,4512.0,crosswalk
0000320017,LISATA THERAPEUTICS INC,lisata therapeutics,NBS,4632,2836.0,crosswalk
0000320121,TELOS CORP/MD,telos corpmd,TLSRP,2578,7373.0,crosswalk
0000320187,NIKE INC  -CL B,nike inc cl b,NKE,7906,3021.0,crosswalk
0000320193,APPLE INC,apple,AAPL,1690,3663.0,crosswalk
0000320335,GLOBE LIFE INC,globe life,TMK,10614,6311.0,crosswalk
0000320340,CORECARD CORP,corecard,INS,6013,7372.0,crosswalk
0000350698,AUTONATION INC,autonation,AN,9063,5500.0,crosswalk
0000350852,COMMUNITY TRUST BANCORP INC,community trust bancorp,CTBI,19262,6020.0,crosswalk
0000350868,ITERIS INC,iteris,ITI,8087,3669.0,crosswalk
0000350894,SEI INVESTMENTS CO,sei investments,SEIC,9317,6282.0,crosswalk
0000351569,AMERIS BANCORP,ameris bancorp,ABCB,30222,6020.0,crosswalk
0000351789,ELECTRO-SENSORS INC,electrosensors,ELSE,4275,3823.0,crosswalk
0000351817,SILVERBOW RESOURCES INC,silverbow resources,SFY,10221,1311.0,crosswalk
0000351834,SUNOPTA INC,sunopta,STKL,12761,2090.0,crosswalk
0000351998,DATA I/O CORP,data io,DAIO,3761,3825.0,crosswalk
0000352049,TOLEDO EDISON CO,toledo edison,TE,10601,4911.0,crosswalk
0000352541,ALLIANT ENERGY CORP,alliant energy,LNT,11554,4931.0,crosswalk
0000352825,FOSTER (LB) CO,foster lb,FSTR,4860,5051.0,crosswalk
0000352915,UNIVERSAL HEALTH SVCS INC,universal health svcs,UHS,11032,8062.0,crosswalk
0000352955,CKX LANDS INC,ckx lands,CKX,22861,6519.0,crosswalk
0000352991,ADVANCED OXYGEN TECHNOLOGY,advanced oxygen technology,,1718,6512.0,crosswalk
0000353184,AIR T INC,air t,AIRT,1210,4513.0,crosswalk
0000354190,ARTHUR J GALLAGHER & CO,arthur j gallagher,AJG,4973,6411.0,crosswalk
0000354647,CVB FINANCIAL CORP,cvb financial,CVBF,20019,6020.0,crosswalk
0000354707,HAWAIIAN ELECTRIC INDS,hawaiian electric inds,HE,5526,4911.0,crosswalk
0000354950,HOME DEPOT INC,home depot,HD,5680,5211.0,crosswalk
0000354963,SHENANDOAH TELECOMMUN CO,shenandoah telecommun,SHEN,9664,4813.0,crosswalk
0000355019,FONAR CORP,fonar,FONR,4826,8071.0,crosswalk
0000355811,GENTEX CORP,gentex,GNTX,5116,3714.0,crosswalk
0000355948,RICHARDSON ELECTRONICS LTD,richardson electronics,RELL,9125,5065.0,crosswalk
