cik,name,alias,alias_clean,alias_source
0000056701,KOSS CORP,KOSS ELECTRONICS INC,koss electronics,input_alias
0000056701,KOSS CORP,REK O KUT CO INC,rek o kut,input_alias
0000056868,PRIMEENERGY RESOURCES CORP,KRM PETROLEUM CORP,krm petroleum,input_alias
0000056868,PRIMEENERGY RESOURCES CORP,PRIMEENERGY CORP,primeenergy,input_alias
0000057131,LA-Z-BOY INC,LA Z BOY CHAIR CO,la z boy chair,input_alias
0000057183,SPIRE MISSOURI INC,LACLEDE GAS CO,laclede gas,input_alias
0000057515,MARZETTI CO,LANCASTER COLONY CORP,lancaster colony,input_alias
0000059255,VALHI INC /DE/,LIBERTY LOAN CORP,liberty loan,input_alias
0000059255,VALHI INC /DE/,LLC CORP,llc,input_alias
0000059478,ELI LILLY & Co,LILLY ELI & CO,lilly eli,input_alias
0000060519,LOUISIANA-PACIFIC CORP,LOUISIANA PACIFIC CORP,louisiana pacific,input_alias
0000061004,LGL GROUP INC,LYNCH CORP,lynch,input_alias
0000062709,"MARSH & MCLENNAN COMPANIES, INC.",MARLENNAN CORP,marlennan,input_alias
0000062996,MASCO CORP /DE/,MASCO SCREW PRODUCTS CO,masco screw products,input_alias
0000063296,MATTHEWS INTERNATIONAL CORP,MATTHEWS JAMES H & CO,matthews james h,input_alias
0000064040,S&P Global Inc.,MCGRAW HILL FINANCIAL INC,mcgraw hill financial,input_alias
0000064040,S&P Global Inc.,MCGRAW HILL INC,mcgraw hill,input_alias
0000064040,S&P Global Inc.,MCGRAW-HILL COMPANIES INC,mcgrawhill companies,input_alias
0000064463,"Soluna Holdings, Inc",MECHANICAL TECHNOLOGY INC,mechanical technology,input_alias
0000064472,GENCOR INDUSTRIES INC,MECHTRON CORP,mechtron,input_alias
0000064472,GENCOR INDUSTRIES INC,MECHTRON GENCO CORP,mechtron genco,input_alias
0000064472,GENCOR INDUSTRIES INC,MECHTRON INTERNATIONAL CORP,mechtron international,input_alias
0000064803,CVS HEALTH Corp,CVS CAREMARK CORP,cvs caremark,input_alias
0000064803,CVS HEALTH Corp,CVS CORP,cvs,input_alias
0000064803,CVS HEALTH Corp,CVS/CAREMARK CORP,cvscaremark,input_alias
0000065312,"EVI INDUSTRIES, INC.",DRYCLEAN USA INC,dryclean usa,input_alias
0000065312,"EVI INDUSTRIES, INC.","EnviroStar, Inc.",envirostar,input_alias
0000065312,"EVI INDUSTRIES, INC.",METRO TEL CORP,metro tel,input_alias
0000065596,SIEBERT FINANCIAL CORP,MICHAELS J INC,michaels j,input_alias
0000065984,ENTERGY CORP /DE/,ENTERGY CORP /FL/,entergy corp fl,input_alias
0000065984,ENTERGY CORP /DE/,ENTERGY GSU HOLDINGS INC /DE/,entergy gsu holdings inc de,input_alias
0000065984,ENTERGY CORP /DE/,MIDDLE SOUTH UTILITIES INC,middle south utilities,input_alias
0000066382,"MILLERKNOLL, INC.",HERMAN MILLER INC,herman miller,input_alias
0000066382,"MILLERKNOLL, INC.",MILLER HERMAN FURNITURE CO,miller herman furniture,input_alias
0000066382,"MILLERKNOLL, INC.",MILLER HERMAN INC,miller herman,input_alias
0000066418,MEXCO ENERGY CORP,MILLER OIL CO,miller oil,input_alias
0000066570,MSA Safety Inc,MINE SAFETY APPLIANCES CO,mine safety appliances,input_alias
0000066740,3M CO,MINNESOTA MINING & MANUFACTURING CO,minnesota mining manufacturing,input_alias
0000066756,ALLETE INC,MINNESOTA POWER & LIGHT CO,minnesota power light,input_alias
0000066756,ALLETE INC,MINNESOTA POWER INC,minnesota power,input_alias
0000066901,"ENTERGY MISSISSIPPI, LLC",MISSISSIPPI POWER & LIGHT CO,mississippi power light,input_alias
0000067215,DYCOM INDUSTRIES INC,MOBILE HOME DYNAMICS INC,mobile home dynamics,input_alias
0000067716,MDU RESOURCES GROUP INC,MONTANA DAKOTA UTILITIES CO,montana dakota utilities,input_alias
0000068505,"Motorola Solutions, Inc.",MOTOROLA DELAWARE INC,motorola delaware,input_alias
0000068505,"Motorola Solutions, Inc.",MOTOROLA INC,motorola,input_alias
0000068622,QWEST CORP,MOUNTAIN STATES TELEPHONE & TELEGRAPH CO,mountain states telephone telegraph,input_alias
0000069422,INTERGROUP CORP,MUTUAL REAL ESTATE INVESTMENT TRUST,mutual real estate investment trust,input_alias
0000069488,MYERS INDUSTRIES INC,MYERS TIRE SUPPLY CO,myers tire supply,input_alias
0000069633,"NAPCO SECURITY TECHNOLOGIES, INC",NAPCO SECURITY SYSTEMS INC,napco security systems,input_alias
0000070318,TENET HEALTHCARE CORP,NATIONAL MEDICAL ENTERPRISES INC /NV/,national medical enterprises inc nv,input_alias
0000070858,BANK OF AMERICA CORP /DE/,BANKAMERICA CORP/DE/,bankamerica corpde,input_alias
0000070858,BANK OF AMERICA CORP /DE/,NATIONSBANK CORP,nationsbank,input_alias
0000070858,BANK OF AMERICA CORP /DE/,NCNB CORP,ncnb,input_alias
0000070866,NCR Voyix Corp,NATIONAL CASH REGISTER CO,national cash register,input_alias
0000070866,NCR Voyix Corp,NCR CORP,ncr,input_alias
0000071180,NEVADA POWER CO,SOUTHERN NEVADA POWER CO,southern nevada power,input_alias
0000071508,"ENTERGY NEW ORLEANS, LLC",NEW ORLEANS PUBLIC SERVICE INC,new orleans public service,input_alias
0000071557,"Nuvera Communications, Inc.",NEW ULM RURAL TELEPHONE CO,new ulm rural telephone,input_alias
0000071557,"Nuvera Communications, Inc.",NEW ULM TELECOM INC,new ulm telecom,input_alias
0000071829,NPK International Inc.,NEW PARK MINING CO,new park mining,input_alias
0000071829,NPK International Inc.,NEWPARK RESOURCES INC,newpark resources,input_alias
0000072162,NL INDUSTRIES INC,NATIONAL LEAD CO,national lead,input_alias
0000072333,NORDSTROM INC,NORDSTROM BEST INC,nordstrom best,input_alias
0000072444,"Vaxart, Inc.","Aviragen Therapeutics, Inc.",aviragen therapeutics,input_alias
0000072444,"Vaxart, Inc.","Biota Pharmaceuticals, Inc.",biota pharmaceuticals,input_alias
0000072444,"Vaxart, Inc.",NABI BIOPHARMACEUTICALS,nabi biopharmaceuticals,input_alias
0000072573,MOVADO GROUP INC,NORTH AMERICAN WATCH CORP,north american watch,input_alias
0000072741,EVERSOURCE ENERGY,NORTHEAST UTILITIES,northeast utilities,input_alias
0000072741,EVERSOURCE ENERGY,NORTHEAST UTILITIES SYSTEM,northeast utilities system,input_alias
0000072903,XCEL ENERGY INC,NORTHERN STATES POWER CO /MN/,northern states power co mn,input_alias
0000072971,WELLS FARGO & COMPANY/MN,NORTHWEST BANCORPORATION,northwest bancorporation,input_alias
0000072971,WELLS FARGO & COMPANY/MN,NORWEST CORP,norwest,input_alias
0000072971,WELLS FARGO & COMPANY/MN,WELLS FARGO & CO/MN,wells fargo comn,input_alias
0000073124,NORTHERN TRUST CORP,NORTRUST CORP,nortrust,input_alias
0000073290,BIOMERICA INC,NMS PHARMACEUTICALS INC,nms pharmaceuticals,input_alias
0000073290,BIOMERICA INC,NUCLEAR INSTRUMENTS INC,nuclear instruments,input_alias
0000073290,BIOMERICA INC,NUCLEAR MEDICAL SYSTEMS INC,nuclear medical systems,input_alias
0000073309,NUCOR CORP,AZTEC MECHANICAL CONTRACTORS INC,aztec mechanical contractors,input_alias
0000073309,NUCOR CORP,NUCLEAR CORP OF AMERICA INC,nuclear corp of america,input_alias
0000074046,Oil-Dri Corp of America,OIL DRI CORP OF AMERICA,oil dri corp of america,input_alias
0000074208,"UDR, Inc.",OLD DOMINION REAL ESTATE INVESTMENT TRUST,old dominion real estate investment trust,input_alias
0000074208,"UDR, Inc.",OLD DOMINION REIT ONE,old dominion reit one,input_alias
0000074208,"UDR, Inc.",UNITED DOMINION REALTY TRUST INC,united dominion realty trust,input_alias
0000074303,OLIN Corp,OLIN MATHIESON CHEMICAL CORP,olin mathieson chemical,input_alias
0000075252,OWENS & MINOR INC/VA/,O&M HOLDING INC,om,input_alias
0000075252,OWENS & MINOR INC/VA/,OWENS & MINOR INC,owens minor,input_alias
0000075252,OWENS & MINOR INC/VA/,OWENS MINOR & BODEKER INC,owens minor bodeker,input_alias
0000075362,PACCAR INC,PACIFIC CAR & FOUNDRY CO,pacific car foundry,input_alias
0000075594,PACIFICORP /OR/,PACIFICORP /ME/,pacificorp me,input_alias
0000075594,PACIFICORP /OR/,PC/UP&L MERGING CORP,pcupl merging,input_alias
0000076267,PARK AEROSPACE CORP,PARK ELECTROCHEMICAL CORP,park electrochemical,input_alias
0000076282,PARK OHIO HOLDINGS CORP,DISCOUNT CENTERS INC,discount centers,input_alias
0000076282,PARK OHIO HOLDINGS CORP,GROWTH INTERNATIONAL INC,growth international,input_alias
0000076282,PARK OHIO HOLDINGS CORP,PARK OHIO INDUSTRIES INC,park ohio industries,input_alias
0000076334,Parker-Hannifin Corp,PARKER APPLIANCE CO,parker appliance,input_alias
0000076334,Parker-Hannifin Corp,PARKER HANNIFIN CORP,parker hannifin,input_alias
0000077360,PENTAIR plc,PENTAIR INDUSTRIES INC,pentair industries,input_alias
0000077476,PEPSICO INC,PEPSI COLA CO,pepsi cola,input_alias
0000077543,TUTOR PERINI CORP,PERINI CORP,perini,input_alias
0000078003,PFIZER INC,PFIZER CHARLES & CO INC,pfizer charles,input_alias
0000078100,PECO ENERGY CO,PHILADELPHIA ELECTRIC CO,philadelphia electric,input_alias
0000078128,"Essential Utilities, Inc.",AQUA AMERICA INC,aqua america,input_alias
0000078128,"Essential Utilities, Inc.",PHILADELPHIA SUBURBAN CORP,philadelphia suburban,input_alias
0000078239,PVH CORP. /DE/,PHILLIPS VAN HEUSEN CORP /DE/,phillips van heusen corp de,input_alias
0000078749,AGILYSYS INC,PIONEER STANDARD ELECTRONICS INC,pioneer standard electronics,input_alias
0000078890,BRINKS CO,PITTSTON CO,pittston,input_alias
0000079282,"BROWN & BROWN, INC.",POE & BROWN INC,poe brown,input_alias
0000079879,PPG INDUSTRIES INC,PITTSBURGH PLATE GLASS CO,pittsburgh plate glass,input_alias
0000080172,NATIONAL PRESTO INDUSTRIES INC,NATIONAL PRESSURE COOKER CO,national pressure cooker,input_alias
0000080420,POWELL INDUSTRIES INC,PROCESS SYSTEMS INC,process systems,input_alias
0000081020,"Duke Energy Indiana, LLC",PSI ENERGY INC,psi energy,input_alias
0000081020,"Duke Energy Indiana, LLC",PUBLIC SERVICE CO OF INDIANA INC,public service co of indiana,input_alias
0000081100,PUGET SOUND ENERGY INC,PUGET SOUND POWER & LIGHT CO /WA/,puget sound power light co wa,input_alias
0000082020,UNITED STATES LIME & MINERALS INC,RANGAIRE CORP,rangaire,input_alias
0000082020,UNITED STATES LIME & MINERALS INC,ROBERTS MANUFACTURING CO INC,roberts manufacturing,input_alias
0000082020,UNITED STATES LIME & MINERALS INC,SCOTTISH HERITABLE INC,scottish heritable,input_alias
0000082473,INNSUITES HOSPITALITY TRUST,REALTY REFUND TRUST,realty refund trust,input_alias
0000082811,REGAL REXNORD CORP,BELOIT TOOL CORP,beloit tool,input_alias
0000082811,REGAL REXNORD CORP,RECORD A PUNCH CORP,record a punch,input_alias
0000082811,REGAL REXNORD CORP,REGAL BELOIT CORP,regal beloit,input_alias
0000083350,RESERVE PETROLEUM CO,FARMERS ROYALTY HOLDING CO,farmers royalty,input_alias
0000084112,"GEORGE RISK INDUSTRIES, INC.",RISK GEORGE INDUSTRIES INC,risk george industries,input_alias
0000085535,ROYAL GOLD INC,ROYAL GOLD INC /DE/,royal gold inc de,input_alias
0000085535,ROYAL GOLD INC,ROYAL RESOURCES CORP,royal resources,input_alias
0000085535,ROYAL GOLD INC,ROYAL RESOURCES EXPLORATION INC,royal resources exploration,input_alias
0000086312,"TRAVELERS COMPANIES, INC.",ST PAUL COMPANIES INC/MN/,st paul companies incmn,input_alias
0000086312,"TRAVELERS COMPANIES, INC.",ST PAUL FIRE & MARINE INSURANCE CO/MD,st paul fire marine insurance comd,input_alias
0000086312,"TRAVELERS COMPANIES, INC.",ST PAUL TRAVELERS COMPANIES INC,st paul travelers companies,input_alias
0000087050,Neonode Inc.,SBE INC,sbe,input_alias
0000087347,SCHLUMBERGER LIMITED/NV,SCHLUMBERGER LTD,schlumberger,input_alias
0000087347,SCHLUMBERGER LIMITED/NV,SCHLUMBERGER LTD /NV/,schlumberger ltd nv,input_alias
0000087347,SCHLUMBERGER LIMITED/NV,SCHLUMBERGER NV,schlumberger nv,input_alias
0000088000,Horizon Kinetics Holding Corp,SCOTTS LIQUID GOLD INC,scotts liquid gold,input_alias
0000088000,Horizon Kinetics Holding Corp,Scott's Liquid Gold - Inc.,scotts liquid gold,input_alias
0000088121,SEABOARD CORP /DE/,HATHAWAY BAKERIES INC,hathaway bakeries,input_alias
0000088121,SEABOARD CORP /DE/,SEABOARD ALLIED MILLING CORP,seaboard allied milling,input_alias
0000088205,"SPX Technologies, Inc.",SEALED POWER CORP,sealed power,input_alias
0000088205,"SPX Technologies, Inc.",SPX CORP,spx,input_alias
0000088948,Seneca Foods Corp,PIERCE S S COMPANY INC,pierce s s,input_alias
0000088948,Seneca Foods Corp,SENECA FOODS CORP /NY/,seneca foods corp ny,input_alias
0000089089,SERVICE CORP INTERNATIONAL,SERVICE CORPORATION INTERNATIONAL,service corporation international,input_alias
0000089439,MUELLER INDUSTRIES INC,SHARON STEEL CORP,sharon steel,input_alias
0000090896,"Champion Homes, Inc.",SKYLINE CORP,skyline,input_alias
0000090896,"Champion Homes, Inc.",Skyline Champion Corp,skyline champion,input_alias
0000091419,J M SMUCKER Co,SMUCKER J M CO,smucker j m,input_alias
0000091440,Snap-on Inc,SNAP ON INC,snap on,input_alias
0000091440,Snap-on Inc,SNAP ON TOOLS CORP,snap on tools,input_alias
0000091576,KEYCORP /NEW/,SOCIETY CORP,society,input_alias
0000091882,"DOMINION ENERGY SOUTH CAROLINA, INC.",SOUTH CAROLINA ELECTRIC & GAS CO,south carolina electric gas,input_alias
0000092116,Golden State Water CO,SOUTHERN CALIFORNIA WATER CO,southern california water,input_alias
0000092230,TRUIST FINANCIAL CORP,BB&T CORP,bbt,input_alias
0000092230,TRUIST FINANCIAL CORP,SOUTHERN NATIONAL CORP /NC/,southern national corp nc,input_alias
0000092380,SOUTHWEST AIRLINES CO,AIR SOUTHWEST CO,air southwest,input_alias
0000093314,VOLITIONRX LTD,STANDARD CAPITAL CORP,standard capital,input_alias
0000093410,CHEVRON CORP,CHEVRONTEXACO CORP,chevrontexaco,input_alias
0000093410,CHEVRON CORP,STANDARD OIL CO OF CALIFORNIA,standard oil co of california,input_alias
0000093556,"STANLEY BLACK & DECKER, INC.",STANLEY WORKS,stanley works,input_alias
0000093751,STATE STREET CORP,STATE STREET BOSTON FINANCIAL CORP,state street boston financial,input_alias
0000094049,STEPAN CO,STEPAN CHEMICAL CO /DE/,stepan chemical co de,input_alias
0000095574,"SUPERIOR GROUP OF COMPANIES, INC.",SUPERIOR SURGICAL MANUFACTURING CO INC,superior surgical manufacturing,input_alias
0000095574,"SUPERIOR GROUP OF COMPANIES, INC.",SUPERIOR UNIFORM GROUP INC,superior uniform,input_alias
0000095953,ASCENT INDUSTRIES CO.,BLACKMAN UHLER INDUSTRIES INC,blackman uhler industries,input_alias
0000095953,ASCENT INDUSTRIES CO.,SYNALLOY CORP,synalloy,input_alias
0000096223,Jefferies Financial Group Inc.,LEUCADIA NATIONAL CORP,leucadia national,input_alias
0000096223,Jefferies Financial Group Inc.,TALCOTT NATIONAL CORP,talcott national,input_alias
0000097134,TENNANT CO,TENNANT G H CO,tennant g h,input_alias
0000097745,THERMO FISHER SCIENTIFIC INC.,THERMO ELECTRON CORP,thermo electron,input_alias
0000098222,TIDEWATER INC,TIDEWATER MARINE SERVICE INC,tidewater marine service,input_alias
0000098362,TIMKEN CO,TIMKEN ROLLER BEARING CO,timken roller bearing,input_alias
0000098677,TOOTSIE ROLL INDUSTRIES INC,SWEETS CO OF AMERICA INC,sweets co of america,input_alias
0000099250,"TRANSCONTINENTAL GAS PIPE LINE COMPANY, LLC",TRANSCONTINENTAL GAS PIPE LINE CORP,transcontinental gas pipe line,input_alias
0000099302,TRANSCAT INC,TRANSMATION INC,transmation,input_alias
0000099780,TRINITY INDUSTRIES INC,TRINITY STEEL CO INC,trinity steel,input_alias
0000100122,TUCSON ELECTRIC POWER CO,TUCSON GAS & ELECTRIC CO /AZ/,tucson gas electric co az,input_alias
0000100378,TWIN DISC INC,TWIN DISC CLUTCH CO,twin disc clutch,input_alias
0000100517,"United Airlines Holdings, Inc.",ALLEGIS CORP,allegis,input_alias
0000100517,"United Airlines Holdings, Inc.",UAL CORP /DE/,ual corp de,input_alias
0000100517,"United Airlines Holdings, Inc.","United Continental Holdings, Inc.",united continental holdings,input_alias
0000100591,ARGAN INC,PUROFLOW INC,puroflow,input_alias
0000100591,ARGAN INC,ULTRA DYNAMICS CORP,ultra dynamics,input_alias
0000100726,UNIFI INC,AUTOMATED ENVIRONMENTAL SYSTEMS INC,automated environmental systems,input_alias
0000100790,UNION CARBIDE CORP /NEW/,UNION CARBIDE & CARBON CORP,union carbide carbon,input_alias
0000100790,UNION CARBIDE CORP /NEW/,UNION CARBIDE CHEMICALS & PLASTICS CO INC,union carbide chemicals plastics,input_alias
0000100790,UNION CARBIDE CORP /NEW/,UNION CARBIDE CORP,union carbide,input_alias
0000101199,UNITED FIRE GROUP INC,UNITED FIRE & CASUALTY CO,united fire casualty,input_alias
0000101199,UNITED FIRE GROUP INC,"UNITED FIRE GROUP, INC.",united fire group,input_alias
0000101295,UNITED GUARDIAN INC,UNITED INTERNATIONAL RESEARCH INC,united international research,input_alias
0000101382,UMB FINANCIAL CORP,MISSOURI BANCSHARES INC,missouri bancshares,input_alias
0000101382,UMB FINANCIAL CORP,UNITED MISSOURI BANCSHARES INC,united missouri bancshares,input_alias
0000101538,UNITED STATES ANTIMONY CORP,AGAU MINES INC,agau mines,input_alias
0000101594,US ENERGY CORP,WESTERN STATES MINING INC,western states mining,input_alias
0000101829,RTX Corp,RAYTHEON TECHNOLOGIES CORP,raytheon technologies,input_alias
0000101829,RTX Corp,UNITED TECHNOLOGIES CORP /DE/,united technologies corp de,input_alias
0000101829,RTX Corp,UNITED TECHNOLOGIES MICROELECTRONICS CENTER,united technologies microelectronics center,input_alias
0000102037,UNIVERSAL CORP /VA/,UNIVERSAL LEAF TOBACCO CO INC,universal leaf tobacco,input_alias
0000102109,"UNIVERSAL SAFETY PRODUCTS, INC.",UNIVERSAL SECURITY INSTRUMENTS INC,universal security instruments,input_alias
0000102212,UNIVEST FINANCIAL Corp,UNIVEST CORP OF PENNSYLVANIA,univest corp of pennsylvania,input_alias
0000102729,VALMONT INDUSTRIES INC,VALLEY MANUFACTURING CO,valley manufacturing,input_alias
0000102752,VSE CORP,VALUE ENGINEERING CO,value engineering,input_alias
0000103145,VEECO INSTRUMENTS INC,VACUUM ELECTRONIC MANUFACTURING CORP,vacuum electronic manufacturing,input_alias
0000103379,V F CORP,VANITY FAIR MILLS INC,vanity fair mills,input_alias
0000103379,V F CORP,VF CORPORATION,vf,input_alias
0000104169,Walmart Inc.,WAL MART STORES INC,wal mart stores,input_alias
0000104889,Graham Holdings Co,WASHINGTON POST CO,washington post,input_alias
0000104894,Elme Communities,WASHINGTON REAL ESTATE INVESTMENT TRUST,washington real estate investment trust,input_alias
0000104918,AVISTA CORP,WASHINGTON WATER POWER CO,washington water power,input_alias
0000105319,"WW INTERNATIONAL, INC.",WEIGHT WATCHERS INTERNATIONAL INC,weight watchers international,input_alias
0000105634,"EMCOR Group, Inc.",EMCOR GROUP INC,emcor,input_alias
0000105634,"EMCOR Group, Inc.",JAMAICA WATER PROPERTIES INC,jamaica water properties,input_alias
0000105634,"EMCOR Group, Inc.",JWP INC/DE/,jwp incde,input_alias
0000105744,"New Concept Energy, Inc.",CabelTel International Corp,cabeltel international,input_alias
0000105744,"New Concept Energy, Inc.",GREENBRIAR CORP,greenbriar,input_alias
0000105744,"New Concept Energy, Inc.",MEDICAL RESOURCE COMPANIES OF AMERICA,medical resource companies of america,input_alias
0000105770,WEST PHARMACEUTICAL SERVICES INC,WEST CO INC,west,input_alias
0000106040,WESTERN DIGITAL CORP,GENERAL DIGITAL CORP,general digital,input_alias
0000106532,WEYCO GROUP INC,WEYENBERG SHOE MANUFACTURING CO,weyenberg shoe manufacturing,input_alias
0000106640,WHIRLPOOL CORP /DE/,WHIRLPOOL SEEGER CORP,whirlpool seeger,input_alias
0000107140,"JOHN WILEY & SONS, INC.",WILEY JOHN & SONS INC,wiley john sons,input_alias
0000107140,"JOHN WILEY & SONS, INC.","WILEY JOHN & SONS, INC.",wiley john sons,input_alias
0000107263,"WILLIAMS COMPANIES, INC.",WILLIAMS BROTHERS COMPANIES,williams brothers companies,input_alias
0000107687,WINNEBAGO INDUSTRIES INC,MODERNISTIC INDUSTRIES INC,modernistic industries,input_alias
0000108312,"Woodward, Inc.",WOODWARD GOVERNOR CO,woodward governor,input_alias
0000108385,WORLD ACCEPTANCE CORP,WORLD FINANCE CORP,world finance,input_alias
0000108516,"WORTHINGTON ENTERPRISES, INC.",WORTHINGTON INDUSTRIES INC,worthington industries,input_alias
0000108516,"WORTHINGTON ENTERPRISES, INC.",WORTHINGTON STEEL CO,worthington steel,input_alias
0000108772,XEROX CORP,HALOID XEROX INC,haloid xerox,input_alias
0000109177,"Spectrum Brands Holdings, Inc.",HARBINGER GROUP INC.,harbinger,input_alias
0000109177,"Spectrum Brands Holdings, Inc.","HRG GROUP, INC.",hrg group,input_alias
0000109177,"Spectrum Brands Holdings, Inc.",ZAPATA CORP,zapata,input_alias
0000109198,TJX COMPANIES INC /DE/,ZAYRE CORP,zayre,input_alias
0000109380,"ZIONS BANCORPORATION, NATIONAL ASSOCIATION /UT/",ZIONS BANCORPORATION /UT/,zions bancorporation ut,input_alias
0000109380,"ZIONS BANCORPORATION, NATIONAL ASSOCIATION /UT/",ZIONS FIRST NATIONAL INVESTMENT CO,zions first national investment,input_alias
